NOSE_X,NOSE_Y,LEFT_EAR_X,LEFT_EAR_Y,RIGHT_EAR_X,RIGHT_EAR_Y,LEFT_SHOULDER_X,LEFT_SHOULDER_Y,RIGHT_SHOULDER_X,RIGHT_SHOULDER_Y,LEFT_HIP_X,LEFT_HIP_Y,RIGHT_HIP_X,RIGHT_HIP_Y,LEFT_ELBOW_X,LEFT_ELBOW_Y,RIGHT_ELBOW_X,RIGHT_ELBOW_Y,LEFT_WRIST_X,LEFT_WRIST_Y,RIGHT_WRIST_X,RIGHT_WRIST_Y,LEFT_PINKY_X,LEFT_PINKY_Y,RIGHT_PINKY_X,RIGHT_PINKY_Y,LEFT_INDEX_X,LEFT_INDEX_Y,RIGHT_INDEX_X,RIGHT_INDEX_Y,LEFT_THUMB_X,LEFT_THUMB_Y,RIGHT_THUMB_X,RIGHT_THUMB_Y,action
-0.18327982842416865,-1.2893331860023922,-0.10498390128728669,-1.3142794873493482,-0.29360767627785833,-1.2832277940486974,0.04303043855231998,-0.999073761720322,-0.41226545436913536,-0.9555669429438632,0.0,0.0,-0.2955819599655264,0.008793435320533805,0.360707857490435,-1.2355697436373831,-0.7525100393045822,-1.174402379800808,0.030864097724899134,-1.4146431203766918,-0.42217626120238444,-1.3986185765908261,-0.0644712681238096,-1.4588271715799002,-0.33446831973920976,-1.447043794674407,-0.08785252453020066,-1.2734155058884284,-0.3183450188518233,-1.2709605025771817,-0.07081709141785614,-1.3850987246240698,-0.34007902015684716,-1.3779560254615963,7.0
-0.17732466485837106,-1.286455886267449,-0.10024360116671313,-1.3119157585420071,-0.2913669229769177,-1.2789656379098668,0.0432523866833406,-0.9990641776413538,-0.4093087291660674,-0.9574877681515644,0.0,0.0,-0.2946179572844317,0.009370633893297875,0.36768295349220026,-1.2047375877217263,-0.7483608177792814,-1.1437536096371221,0.05607713157587941,-1.3993540664243589,-0.4240667451402711,-1.3857591519894714,-0.03270019838037784,-1.452725141634294,-0.3347903316235959,-1.4354016535331964,-0.06257406382493355,-1.2666903414996522,-0.31966487524651543,-1.252872565852251,-0.0462573510135719,-1.3822686108389743,-0.3445725406199865,-1.3652425563748936,7.0
-0.17454123911081704,-1.2904603442759968,-0.09614260203462098,-1.316915412765544,-0.2911191598566237,-1.2839784811078456,0.04416781669828309,-0.9990241258188447,-0.41249228024744455,-0.9638034803302081,0.0,0.0,-0.2972292032443008,0.0077164352687569375,0.37245121236366074,-1.2099485586202359,-0.7531890092338708,-1.1649174141778644,0.05757404405782814,-1.404983234261936,-0.42596151653032527,-1.394113140042643,-0.03194523641911336,-1.4572111581875342,-0.33609362503919105,-1.4423282970493034,-0.06059808876195993,-1.2746270745681243,-0.3218885174187868,-1.2623214893830992,-0.04455814594938725,-1.3867250800455766,-0.34649028919753244,-1.3700989240764005,7.0
-0.07130178082651693,-1.3212637209090734,0.009610955922085445,-1.309551089039298,-0.17330887774948875,-1.3170912709259108,0.12607887940058707,-0.9920202196372271,-0.329529228654212,-1.015490221966107,0.0,0.0,-0.261859921486557,-0.009465440201122879,0.41669960262677475,-1.1992067023224124,-0.5646992377422536,-1.3657511745487083,0.14487623586870077,-1.4621566080484771,-0.2638105470424398,-1.524678901941705,0.047870290582265496,-1.5337293571351067,-0.15546994178267545,-1.5667777991948584,0.027817025054940797,-0.6926800837175455,-0.1501493935161335,-0.719734707863608,0.048281239892495754,-1.466851161981338,-0.1798646953652159,-1.496879057427512,7.0
-0.11188998372104254,-1.3322337921128964,-0.008306215247674142,-1.3303112379613629,-0.1752049252992412,-1.329965125808943,0.1385368081741845,-0.9903572854182017,-0.311026908833972,-1.00270262710256,0.0,0.0,-0.2589041575775285,0.0019180282527752278,0.39928812795813917,-1.283189247525167,-0.535839376705969,-1.2920727530697362,0.09640164355416476,-1.4700183482723934,-0.2716887496466508,-1.5046851844280396,-9.290002714634113e-06,-1.5252818350619768,-0.17936458356601806,-1.560599924228439,-0.01492689051563672,-0.6894369467169601,-0.16988866169449215,-0.7203040526597221,0.004086886578845576,-1.4556749413887948,-0.18943875779184643,-1.4877435543493165,7.0
-0.132986412926501,-1.3104795644203533,-0.020849869816863417,-1.3254264999969407,-0.18972111248858364,-1.3069235927157816,0.1273979860421416,-0.9918516790087147,-0.30154574065962514,-0.9947844100218496,0.0,0.0,-0.24898848593628614,-0.0015731259653388567,0.3746535588363848,-1.2676792257966443,-0.5288666847885245,-1.263094064415573,0.06366976940763229,-1.4599576401353986,-0.2924292694754725,-1.4731272379640308,-0.033258357487433624,-1.5157451646780509,-0.2015708163892932,-1.528341484767254,-0.0496235810129962,-0.713143249554073,-0.19142303445992342,-0.7248779443954444,-0.02580138690027456,-1.4579309589760083,-0.20793685063284895,-1.4716463784878948,7.0
-0.1307470410101804,-1.3334382299619318,-0.048211361293022253,-1.314201315173748,-0.22219371635305032,-1.324936895803653,0.09671582861081447,-0.9953120357436273,-0.36967791283938223,-0.9768031917411907,0.0,0.0,-0.2685322904401498,-0.00011838735531724378,0.3729517697426134,-1.2372488472502943,-0.6646830585596832,-1.2364186473340415,0.04592879812512615,-1.3798317614286757,-0.36755541303970035,-1.4029531325068483,-0.05535765255944497,-1.4161680924205002,-0.2494175413271336,-1.4260909907989139,-0.07088357028714277,-0.6050928863058351,-0.23361752366845973,-0.6182534613125478,-0.049011449145011515,-1.3504284183735296,-0.2603174216232667,-1.3646492128292145,7.0
-0.12961083102353588,-1.3046025461806656,-0.06381758840635568,-1.3136275182014536,-0.22564912206128085,-1.3128072365017356,0.07397006724533957,-0.9972604620417476,-0.37797658110974214,-0.9862926189782654,0.0,0.0,-0.2583489272783455,-0.00040370129897610994,0.32632014308681156,-1.2171649193019076,-0.6311622764903071,-1.3554292188016692,0.0805283400298082,-1.4662240333940697,-0.30035306394176586,-1.5395417155936164,-0.0015356572614184045,-1.5365016621632468,-0.1894456157502888,-1.5811639283483183,-0.016739085647336567,-0.7340936969584227,-0.18646059120928068,-0.7660612666987485,-0.0021751632054461054,-1.473718616876889,-0.21953189997090802,-1.5064767293001282,7.0
-0.1220826919997642,-1.278749401454174,-0.07959163050462045,-1.303078347018856,-0.23384429698165213,-1.3033409595393277,0.049181219194990196,-0.9987898716339159,-0.38951886501986327,-0.9695835654068621,0.0,0.0,-0.24944905306264722,0.007377574130407696,0.2686287776898154,-1.2133650490265773,-0.6110924586014125,-1.3735003545231255,0.06628743123952918,-1.4544287598215675,-0.27587427491376504,-1.545803215386905,-0.002863009997446165,-1.5318764525349082,-0.16294330320979614,-1.5794152467880973,-0.01774312150728045,-0.754712341303764,-0.15852335072077892,-0.7905196473907569,-0.0075091767930367025,-1.471447473879602,-0.19607836387967634,-1.5121232485571667,7.0
-0.12271106444169175,-1.2849387941144768,-0.04854456242485748,-1.2963160186187994,-0.23256294464395824,-1.2933781672448073,0.08368712441217442,-0.9964920798519279,-0.3736546698630265,-0.9777520023143881,0.0,0.0,-0.2649292543846863,0.003008673546887062,0.35190753361641786,-1.2036290570077341,-0.6304597905286552,-1.32867840661054,0.08658437414958851,-1.442761853970493,-0.3049538171338494,-1.5035967163404478,-0.0003056657299206684,-1.5129006044314404,-0.19165195127802545,-1.547133782035854,-0.014959626858992893,-0.7260873718071158,-0.1862583929644064,-0.7478059023552259,0.00305411969692055,-1.4491678002507211,-0.2209454553413621,-1.4719786532374537,7.0
-0.13664679748987194,-1.310713581012088,-0.03504308301327237,-1.3118956601145673,-0.20937161155423092,-1.303564947228981,0.11826240367813429,-0.9929823784318984,-0.3317964566335875,-0.9869902427742165,0.0,0.0,-0.26582621032441256,0.0027910630685418036,0.3837632001781602,-1.2785080827512094,-0.6098462096447865,-1.2257676038867145,0.05743084024334155,-1.4452260921466225,-0.3608187294986193,-1.451792669465781,-0.04230046569418191,-1.4938659998799797,-0.258122647811163,-1.502079754158849,-0.058410294211294324,-0.6814860333381835,-0.23983415291805674,-0.694289014900569,-0.03508544035202252,-1.4244934836226018,-0.2585946465831344,-1.441264015235443,7.0
-0.13511090967693729,-1.2974936489685174,-0.03675014865090877,-1.3030478420939648,-0.21690687104371273,-1.294640429780905,0.11166255879375873,-0.9937461813580118,-0.3408784054597778,-0.9834734419329951,0.0,0.0,-0.2640163874884401,-0.0009266183513807136,0.3918459362641234,-1.245494442373662,-0.6279158711180661,-1.2426290153942403,0.08093038197444187,-1.4318913418855117,-0.35827615214479674,-1.433162830355509,-0.02269757168689895,-1.4793973767988182,-0.2587331134350711,-1.476666000764073,-0.03743566311405336,-0.6680502779002971,-0.24112513448917985,-0.6728548656556006,-0.016770688763423528,-1.4150037400389903,-0.26145451194766406,-1.4229208451752429,7.0
-0.10189192200457922,-1.3059223866623506,-0.022928908942983266,-1.2945000269245817,-0.19959333639601506,-1.2986386099898088,0.11583082982076755,-0.9932689559545453,-0.349111055102924,-0.9895455379829045,0.0,0.0,-0.2627705930217654,-0.0054091732833968795,0.41211553828861375,-1.1974488836532668,-0.6360110664928863,-1.2682159132851605,0.12340325609598086,-1.421802249909213,-0.3454252217149643,-1.4453674369427003,0.017253289872504966,-1.4741138612151676,-0.23579850803366925,-1.4803836636424275,-0.0009538389113921722,-0.6366306917216983,-0.2207337973801382,-0.6418070718760173,0.019182015062150774,-1.4108179529498575,-0.2456535328094959,-1.4146988792383408,7.0
-0.1246442869811505,-1.2874255892452653,-0.03380546244998429,-1.289980688532285,-0.21387959862034409,-1.2943323474732045,0.10298012444384862,-0.9946834139411038,-0.34756488951099523,-0.980672184940532,0.0,0.0,-0.2607087771485579,-0.0024483695062562805,0.37591558532969943,-1.2389187118791056,-0.6358071506268597,-1.2470803323818573,0.08506701796096262,-1.4235544672148377,-0.3615229285880388,-1.4315140593238382,-0.00824303841201138,-1.4768786486419252,-0.2617144866236861,-1.4722134490991565,-0.0253349671281492,-0.6276297831072744,-0.24110012520864754,-0.6254389648096802,-0.0077414667647078056,-1.411090528423913,-0.2655091677469605,-1.4077160010386824,7.0
-0.1498177389320629,-1.3489983488900128,-0.07351207954332079,-1.2853067391484605,-0.2471781967450199,-1.3053957596651424,0.07368759428472857,-0.997281373759948,-0.4200898865297311,-0.9779489254432446,0.0,0.0,-0.3257118388313373,0.027501301166675318,0.3221088715047904,-1.3007351909092726,-0.6683525391744369,-1.2397008779272725,-0.00420967281504854,-1.440591485240906,-0.32779111657488874,-1.4132459489389324,-0.11427868477572392,-1.4846327496118485,-0.2541853815076394,-1.4657347762411939,-0.11865243348956304,-1.3937495587723752,-0.24278711103533906,-1.3897161603093773,-0.09030269191813949,-1.4099748867802009,-0.26008853922578246,-1.4076815328843872,7.0
-0.19416292132908033,-1.3422555404228513,-0.09208621329718324,-1.3235250934788683,-0.2654492845707793,-1.329672616505118,0.06012170082429981,-0.9981910544029101,-0.4081971472445197,-0.9892155943647902,0.0,0.0,-0.333773976158342,0.029064516089062676,0.2969495243091002,-1.3142738029315235,-0.6601389182766826,-1.2491548318629249,-0.028889739521287764,-1.4993681669303385,-0.3401757972925913,-1.4828142007173122,-0.12478219807223574,-1.562118731199021,-0.2530518359922024,-1.5502026374269604,-0.1341627729325746,-1.509775351838661,-0.24573279749970237,-1.5083683959727905,-0.113160275560339,-1.4921465412007933,-0.2644347893080365,-1.4834620607725517,7.0
-0.19514590059670953,-1.353153241336659,-0.09881195962852496,-1.3401550886396674,-0.28099446723650934,-1.3433595757828078,0.038381877107618534,-0.9992631442766693,-0.4209013510127374,-0.9938350720017208,0.0,0.0,-0.33455832987783674,0.04000531562325399,0.2334296215633688,-1.3103777936239718,-0.6718391267708977,-1.2812683748457057,-0.06968935288506284,-1.5267598977768972,-0.37228749690800134,-1.502375868228008,-0.16863262696704004,-1.6080032505201693,-0.28766154884162803,-1.5816696158164205,-0.18398624444780032,-1.5144437748299826,-0.28450397317468473,-1.4697370673640209,-0.1539549869023294,-1.5323064733391074,-0.30480345440297457,-1.4935598076941905,7.0
-0.15946578081179547,-1.3173785031809548,-0.0754769455665368,-1.2905845719750493,-0.26325623661046393,-1.3015345997141627,0.06703545431539391,-0.99775059401873,-0.4250665835078391,-0.9773269743907256,0.0,0.0,-0.3244520448017336,0.023216909855459034,0.3130586474146132,-1.2791435985932311,-0.6751663897911279,-1.2217450921190027,0.0008690080212369446,-1.465101440046787,-0.3622902340609742,-1.4380862190205241,-0.10934139814684848,-1.5194699393863613,-0.28000597121616005,-1.496328211891527,-0.11678467129521293,-1.4259648079691478,-0.26175785611324026,-1.4203796319716466,-0.09215698397335792,-1.4426845881316877,-0.28339141579828797,-1.4365182301030135,7.0
-0.17170595972708413,-1.2789659578815349,-0.07611034658091355,-1.2839366386392745,-0.24286606669229033,-1.2900695770669524,0.07777350389495313,-0.9969710537883744,-0.40418343471566803,-0.9793990047858726,0.0,0.0,-0.32042489276374914,0.012612642955389731,0.32008481815864076,-1.338330471754595,-0.6591777901279324,-1.271336462030595,0.01761164798616922,-1.5906324858507965,-0.3357216501630162,-1.5665101049666112,-0.08872188956453474,-1.6541333977273118,-0.2533478810033809,-1.6394955005013248,-0.10566585468719732,-1.5985732049639991,-0.23540000831329316,-1.590801537761975,-0.09052840986574132,-1.5892487671981244,-0.25414591052146007,-1.5809123561572662,7.0
-0.16265121257152057,-1.3755153840930618,-0.07683949480109754,-1.3237372068235576,-0.27522426285371104,-1.3248511179364197,0.05941708101364091,-0.9982332445294628,-0.4426649839928883,-0.9786273903437703,0.0,0.0,-0.34414869526483555,0.0379488271080602,0.3484595530987402,-1.312297199637057,-0.7042633891831162,-1.2355903501134016,0.034358082614426806,-1.4826850832981031,-0.37413971519005507,-1.463081002566583,-0.07822715448104937,-1.538328549409049,-0.2848825852217491,-1.5233005488565414,-0.09266416279897532,-1.4308443804007338,-0.268369817005067,-1.43321685282445,-0.06438893704874427,-1.4576666015057458,-0.29433227662204503,-1.4613702559150077,7.0
-0.15687304855764334,-1.3592523014886377,-0.07158844036244506,-1.3097089305856993,-0.2496173197895816,-1.3213099073712413,0.06589633019872917,-0.997826474727114,-0.42170574314047604,-1.0098838144376907,0.0,0.0,-0.33569384920657824,0.023043733191329584,0.31776988352791885,-1.318808605211208,-0.6550435695988597,-1.2949725411365671,0.010848929284303314,-1.4682570395504115,-0.3239580482654456,-1.4974933527200143,-0.09546169259884037,-1.5390692851413472,-0.24654576880401122,-1.565164677975913,-0.09888974013626296,-1.4561748925593494,-0.2415506294270626,-1.4836361196358911,-0.07109648240376035,-1.4609323827410452,-0.26203680027729515,-1.4925473272066314,7.0
-0.1695068671374772,-1.3535691043020208,-0.0885350975945395,-1.3024173999379764,-0.28032444539592577,-1.3123287933286156,0.04116330001830153,-0.999152432180197,-0.4297106739120773,-0.9762007074261291,0.0,0.0,-0.3261200004912068,0.05227203144736008,0.2847556724463485,-1.3010246131036327,-0.6675764713021459,-1.2715129871237023,-0.05446102281695659,-1.4582421484655284,-0.3491046734576693,-1.459300269323843,-0.15853028000559585,-1.5129589592380415,-0.2766119286852037,-1.5118990372107828,-0.16348446108314538,-1.3742354971134505,-0.2663531732740257,-1.3858685004981317,-0.13412118992089067,-1.4275184236480263,-0.2826798472035899,-1.44715832588504,7.0
-0.16435694622868266,-1.3160251019620002,-0.0915012555178075,-1.302748872113057,-0.2611806721848955,-1.307814944774436,0.04341753464883072,-0.999057014231429,-0.44834272598570035,-0.9854307480383379,0.0,0.0,-0.33561745236341606,0.029777245288682957,0.2879294562215781,-1.379556517480658,-0.7272637901620218,-1.2453684700257486,-0.027006991254619202,-1.5685100761089947,-0.4357264897088827,-1.5523057637425643,-0.13795937467273928,-1.619608981457291,-0.3533315169895933,-1.6232783919158331,-0.1512757741098972,-1.531640433137233,-0.3317147597354798,-1.538996534215014,-0.12789562621639977,-1.5617799058781983,-0.3498647186770104,-1.5633756291992076,7.0
-0.188317622896352,-1.3431682059010641,-0.09552474914395358,-1.3109664192947554,-0.258546447594721,-1.3115628820353802,0.07364595012264769,-0.9972844499091181,-0.4048966210652801,-0.9948172814166268,0.0,0.0,-0.3309829224637889,0.016154188042970825,0.3579644188567072,-1.2419238107104746,-0.6276922504710262,-1.306295134231604,0.0746729305894449,-1.5277251166808157,-0.3254005500692698,-1.5626035382223864,-0.017290486465380065,-1.589193140479423,-0.25567555411558723,-1.6239668735287223,-0.04072192250600061,-1.5349221430117759,-0.23755525311971842,-1.5580975496015277,-0.020686499747658404,-1.5473511785841,-0.25964123739896006,-1.5666804404487331,7.0
-0.1529390975858053,-1.46425407271553,-0.06764395665011519,-1.3790337052730723,-0.262927158533736,-1.3942325777432971,0.0718989074834077,-0.9974119244839077,-0.42242705016538984,-1.0001525782364675,0.0,0.0,-0.3439571765857417,0.024876195376321943,0.3405338354862553,-1.2801101136820707,-0.667440335673602,-1.260938430934165,0.045114114230893024,-1.5231192152703839,-0.34660994025377384,-1.5156825987629285,-0.06951614929332585,-1.5844996203559534,-0.2623751909571989,-1.579696404929381,-0.08337476489588552,-1.4705600747447598,-0.2446718972204928,-1.478572683605665,-0.05875037238102295,-1.5258799231310634,-0.26768714274614264,-1.5331417632902256,7.0
-0.1659833934089717,-1.3728212663109518,-0.07531062721419698,-1.3531572810617358,-0.2586898312346639,-1.3464628957221623,0.06659420144969003,-0.9977801422824961,-0.407726110170682,-0.9811646066509054,0.0,0.0,-0.33958227420064496,0.013581669756853236,0.3169838251524483,-1.325916236144974,-0.6591539532137467,-1.2668126655552865,0.02880584474029614,-1.5763726050759181,-0.35629542249168705,-1.5459825453451759,-0.07198231288643057,-1.6448338611308029,-0.27352552393823687,-1.6297561946073524,-0.09022702259313675,-1.5532766088240466,-0.2619646420149033,-1.5454161503491564,-0.0728602005257866,-1.589818167355053,-0.28223139214654286,-1.5773710322711365,7.0
-0.16233279450688157,-1.3710475959977229,-0.07373440139621495,-1.337555880953233,-0.2516243364342203,-1.3333463804659764,0.06706030692068077,-0.997748923946152,-0.41337902794383347,-0.9728492725568868,0.0,0.0,-0.3314532025491928,0.027225714404529252,0.31484924385181734,-1.3305033746431505,-0.6803349935488945,-1.2619390299882367,0.02418925917108992,-1.5848619577375913,-0.36446722148641647,-1.5307846074603602,-0.07266746592820965,-1.6465083305378994,-0.270733617674986,-1.5994597319889927,-0.0873773447417272,-1.5517265165147829,-0.2576225254945855,-1.5208330767249114,-0.06972872330328797,-1.5818502225367752,-0.2829593689594609,-1.550207929660532,7.0
-0.20370095383712217,-1.3469740198414815,-0.11176064773385999,-1.3431393037389743,-0.28314014440346974,-1.3184722219998684,0.045884710379558206,-0.9989467420004853,-0.41798237715898995,-0.9586082769173611,0.0,0.0,-0.31999822650346377,0.0372383110610656,0.2660336507011318,-1.3578966228284124,-0.6509630471785244,-1.3025474131507846,-0.056618378031109494,-1.5565549170541841,-0.32887718952810807,-1.5628242957934004,-0.1491292089829263,-1.630939475150674,-0.2500792725196747,-1.6453121661605739,-0.16410471527796022,-1.5883401352861397,-0.2434461274998337,-1.6074644184608058,-0.14707568234202378,-1.5748213041002588,-0.26008205158145603,-1.5914146429010554,7.0
-0.2036956552431,-1.3459446792048535,-0.10645455215547917,-1.3206907621015904,-0.27820347562677117,-1.316875518990358,0.052601606380326106,-0.998615577189846,-0.4216240928914001,-0.9708578706406615,0.0,0.0,-0.32234475044335925,0.025898097738469846,0.27624316731446086,-1.3511816548933,-0.6468518560850428,-1.3206970095430957,-0.008079283909262974,-1.5377729490899976,-0.35577828073872514,-1.5614136148259026,-0.08189164836003993,-1.5737914624321807,-0.2864662029295657,-1.5984956046829828,-0.09763890314079879,-1.5406802769798131,-0.27807649059350914,-1.5721482464842695,-0.07758415313553942,-1.5177789380993725,-0.29442979347762055,-1.5535538937775402,7.0
-0.10782879593675804,-1.2510396441933813,-0.03608263473471798,-1.2779532507435853,-0.2037235270775519,-1.2829136471733962,0.08832525639203996,-0.9960916870867261,-0.34628863711722047,-1.016508382484007,0.0,0.0,-0.2737418583936776,0.0002280086952664199,0.3870207865319626,-1.183528891107572,-0.6176146726708094,-1.2568047974856074,0.10518358462109913,-1.4613510616876635,-0.3060858059216706,-1.4801108996484262,0.01781089405656025,-1.51021796459453,-0.21719682303910243,-1.5105456624167737,-0.0012921642548683948,-1.1496231616296462,-0.20312263275507972,-1.1466389986586376,0.016186892638535583,-1.4524382414583827,-0.22781190410053564,-1.450320925463478,7.0
